asset_name,magazine_code,magazine_issue_code,asset_title,page,theme_name,theme_name_2
20230202135808261,revue-feuillet-hebdo,3980,Actualités TVA,9,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230207101417125,revue-feuillet-hebdo,3980,L’observatoire des contrôles et contentieux en matière de TVA,18,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230307080441839,revue-feuillet-hebdo,3980,Indemnité carburant versée par l'État,2,Fiscal/Mesures fiscales diverses,Mesures fiscales diverses
20230307115150867,revue-feuillet-hebdo,3981,IACF : quelle place pour la Douane en 2023 face aux mutations en cours ?,3,Fiscal,
20230309175347918,revue-feuillet-hebdo,3981,Facturation électronique : publication de fiches pratiques,2,Fiscal,
20230313112041603,revue-feuillet-hebdo,3981,Entrée en vigueur du taux majoré de réduction d'impôt Madelin,3,Fiscal,
20230309114313385,revue-feuillet-hebdo,3981,Exonération d'IS et de TVA : dansez maintenant !,3,Fiscal,
20230306112402702,revue-feuillet-hebdo,3981,Nouveautés de la liasse fiscale BIC-IS 2023,6,Fiscal,
20230305144204403,revue-feuillet-hebdo,3981,"Le point sur l’examen de conformité fiscale, après un an d’application",10,Fiscal,
20230307151826586,revue-feuillet-hebdo,3981,Le télétravail à l’international,24,Fiscal,
20230313112041603,revue-feuillet-hebdo,3981,Entrée en vigueur du taux majoré de réduction d'impôt Madelin,3,Fiscal/Réduction et crédit d'impôt,Réduction et crédit d'impôt
20230307151826586,revue-feuillet-hebdo,3981,Le télétravail à l’international,24,"Fiscal/Salaires, pensions et rentes","Salaires, pensions et rentes"
20230305144204403,revue-feuillet-hebdo,3981,"Le point sur l’examen de conformité fiscale, après un an d’application",10,Fiscal/Bénéfices non commerciaux,Bénéfices non commerciaux
20230309114313385,revue-feuillet-hebdo,3981,Exonération d'IS et de TVA : dansez maintenant !,3,Fiscal/BIC - IS,BIC - IS
20230306112402702,revue-feuillet-hebdo,3981,Nouveautés de la liasse fiscale BIC-IS 2023,6,Fiscal/BIC - IS,BIC - IS
20230305144204403,revue-feuillet-hebdo,3981,"Le point sur l’examen de conformité fiscale, après un an d’application",10,Fiscal/BIC - IS,BIC - IS
20230309175347918,revue-feuillet-hebdo,3981,Facturation électronique : publication de fiches pratiques,2,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230309114313385,revue-feuillet-hebdo,3981,Exonération d'IS et de TVA : dansez maintenant !,3,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230305144204403,revue-feuillet-hebdo,3981,"Le point sur l’examen de conformité fiscale, après un an d’application",10,Fiscal/Contrôle fiscal,Contrôle fiscal
20230314114004827,revue-feuillet-hebdo,3982,"IACF : l'abus de droit, toujours sous les feux de la rampe !",3,Fiscal,
20230316104133608,revue-feuillet-hebdo,3982,Dates annoncées pour la campagne déclarative 2023,2,Fiscal,
20230315143936812,revue-feuillet-hebdo,3982,Pacte Dutreil et activité opérationnelle prépondérante,2,Fiscal,
20230315101802760,revue-feuillet-hebdo,3982,Foire aux questions susceptible d'un recours pour excès de pouvoir,3,Fiscal,
20230309160648129,revue-feuillet-hebdo,3982,Quand l'aléa hippique est méconnu,4,Fiscal,
20230307113100366,revue-feuillet-hebdo,3982,La difficile justification du caractère commercial des aides accordées : illustrations récentes,7,Fiscal,
20230309103547163,revue-feuillet-hebdo,3982,Facturation électronique : où en est-on ?,11,Fiscal,
20230309102848617,revue-feuillet-hebdo,3982,Le phénix britannique : quand la directive TVA renaît de ses cendres,14,Fiscal,
20230320092935731,revue-feuillet-hebdo,3982,Présentation du dossier,17,Fiscal,
20230310111244857,revue-feuillet-hebdo,3982,Loi d'adaptation au droit européen : volet fiscal,31,Fiscal,
20220322114825448,revue-feuillet-hebdo,3982,Présentation du dossier,33,Fiscal,
20220322114825495,revue-feuillet-hebdo,3982,Contribuables tenus de déposer une déclaration 2035,36,Fiscal,
20220322114825580,revue-feuillet-hebdo,3982,Souscription de la déclaration 2035,49,Fiscal,
20220322114825694,revue-feuillet-hebdo,3982,Détermination du résultat comptable (2035-A),79,Fiscal,
20220322114825780,revue-feuillet-hebdo,3982,Détermination du résultat fiscal (2035-B),97,Fiscal,
20220322114825856,revue-feuillet-hebdo,3982,Détermination de la valeur ajoutée (2035-E),110,Fiscal,
20230310111244857,revue-feuillet-hebdo,3982,Loi d'adaptation au droit européen : volet fiscal,31,Fiscal/Calcul de l'impôt sur le revenu,Calcul de l'impôt sur le revenu
20220322114825448,revue-feuillet-hebdo,3982,Présentation du dossier,33,Fiscal/Bénéfices non commerciaux,Bénéfices non commerciaux
20220322114825495,revue-feuillet-hebdo,3982,Contribuables tenus de déposer une déclaration 2035,36,Fiscal/Bénéfices non commerciaux,Bénéfices non commerciaux
20220322114825580,revue-feuillet-hebdo,3982,Souscription de la déclaration 2035,49,Fiscal/Bénéfices non commerciaux,Bénéfices non commerciaux
20220322114825694,revue-feuillet-hebdo,3982,Détermination du résultat comptable (2035-A),79,Fiscal/Bénéfices non commerciaux,Bénéfices non commerciaux
20220322114825780,revue-feuillet-hebdo,3982,Détermination du résultat fiscal (2035-B),97,Fiscal/Bénéfices non commerciaux,Bénéfices non commerciaux
20220322114825856,revue-feuillet-hebdo,3982,Détermination de la valeur ajoutée (2035-E),110,Fiscal/Bénéfices non commerciaux,Bénéfices non commerciaux
20230307113100366,revue-feuillet-hebdo,3982,La difficile justification du caractère commercial des aides accordées : illustrations récentes,7,Fiscal/BIC - IS,BIC - IS
20230309160648129,revue-feuillet-hebdo,3982,Quand l'aléa hippique est méconnu,4,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230309103547163,revue-feuillet-hebdo,3982,Facturation électronique : où en est-on ?,11,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230309102848617,revue-feuillet-hebdo,3982,Le phénix britannique : quand la directive TVA renaît de ses cendres,14,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20220322114825856,revue-feuillet-hebdo,3982,Détermination de la valeur ajoutée (2035-E),110,Fiscal/Contribution économique territoriale,Contribution économique territoriale
20230310111244857,revue-feuillet-hebdo,3982,Loi d'adaptation au droit européen : volet fiscal,31,Fiscal/Taxes diverses,Taxes diverses
20230315143936812,revue-feuillet-hebdo,3982,Pacte Dutreil et activité opérationnelle prépondérante,2,Fiscal/Donations-Successions,Donations-Successions
20230315101802760,revue-feuillet-hebdo,3982,Foire aux questions susceptible d'un recours pour excès de pouvoir,3,Fiscal/Contentieux,Contentieux
20230316104133608,revue-feuillet-hebdo,3982,Dates annoncées pour la campagne déclarative 2023,2,Fiscal/Mesures fiscales diverses,Mesures fiscales diverses
20230321114352890,revue-feuillet-hebdo,3983,IACF : le client et son conseil face à la pénalisation du droit fiscal,3,Fiscal,
20230320190640523,revue-feuillet-hebdo,3983,Déclaration erronée de taxe de 3 %,3,Fiscal,
20230321102554773,revue-feuillet-hebdo,3983,"Revenus fonciers perçus par un intermédiaire assimilés à un encaissement par le propriétaire ",4,Fiscal,
20230315115137615,revue-feuillet-hebdo,3983,La cession de clientèle au regard des dispositifs d’exonération des plus-values,5,Fiscal,
20230313141444559,revue-feuillet-hebdo,3983,CIR nouvelles collections : la qualification d'entreprises industrielles,8,Fiscal,
20230322105731439,revue-feuillet-hebdo,3983,Crédit d'impôt pour remplacement de l'exploitant : imprimé 2079-RTA,10,Fiscal,
20220329115533224,revue-feuillet-hebdo,3983,TVA déduite en 2022 : calcul des régularisations annuelles avant le 25 avril 2023,14,Fiscal,
20220329115533333,revue-feuillet-hebdo,3983,TVA et régime simplifié : déclaration 3517-CA12 de 2022 pour le 3 mai 2023,28,Fiscal,
20230221120317377,revue-feuillet-hebdo,3983,TVA : taux de change pour avril 2023,108,Fiscal,
20220329115533224,revue-feuillet-hebdo,3983,TVA déduite en 2022 : calcul des régularisations annuelles avant le 25 avril 2023,14,Fiscal/Formalités fiscales,Formalités fiscales
20220329115533333,revue-feuillet-hebdo,3983,TVA et régime simplifié : déclaration 3517-CA12 de 2022 pour le 3 mai 2023,28,Fiscal/Formalités fiscales,Formalités fiscales
20230321102554773,revue-feuillet-hebdo,3983,"Revenus fonciers perçus par un intermédiaire assimilés à un encaissement par le propriétaire ",4,Fiscal/Revenus fonciers,Revenus fonciers
20230322105731439,revue-feuillet-hebdo,3983,Crédit d'impôt pour remplacement de l'exploitant : imprimé 2079-RTA,10,Fiscal/Bénéfices agricoles,Bénéfices agricoles
20230315115137615,revue-feuillet-hebdo,3983,La cession de clientèle au regard des dispositifs d’exonération des plus-values,5,Fiscal/Bénéfices non commerciaux,Bénéfices non commerciaux
20230315115137615,revue-feuillet-hebdo,3983,La cession de clientèle au regard des dispositifs d’exonération des plus-values,5,Fiscal/BIC - IS,BIC - IS
20230313141444559,revue-feuillet-hebdo,3983,CIR nouvelles collections : la qualification d'entreprises industrielles,8,Fiscal/BIC - IS,BIC - IS
20220329115533224,revue-feuillet-hebdo,3983,TVA déduite en 2022 : calcul des régularisations annuelles avant le 25 avril 2023,14,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20220329115533333,revue-feuillet-hebdo,3983,TVA et régime simplifié : déclaration 3517-CA12 de 2022 pour le 3 mai 2023,28,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230221120317377,revue-feuillet-hebdo,3983,TVA : taux de change pour avril 2023,108,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230320190640523,revue-feuillet-hebdo,3983,Déclaration erronée de taxe de 3 %,3,Fiscal/Taxes diverses,Taxes diverses
20220329115533224,revue-feuillet-hebdo,3983,TVA déduite en 2022 : calcul des régularisations annuelles avant le 25 avril 2023,14,Fiscal/Taxes diverses,Taxes diverses
20220329115533333,revue-feuillet-hebdo,3983,TVA et régime simplifié : déclaration 3517-CA12 de 2022 pour le 3 mai 2023,28,Fiscal/Taxes diverses,Taxes diverses
20230327161207654,revue-feuillet-hebdo,3984,Crédit d'impôt édition d'œuvres musicales : 2079-EOM et 2079-EOM-R,2,Fiscal,
20230323101526338,revue-feuillet-hebdo,3984,Fin du crédit de CFE pour les entreprises en ZRD,3,Fiscal,
20230403121749508,revue-feuillet-hebdo,3984,Déduction des seuls honoraires d’avocat se rapportant à la cession des actions,3,Fiscal,
20230307115150915,revue-feuillet-hebdo,3984,Dépêches de mars 2023,6,Fiscal,
20230314112823727,revue-feuillet-hebdo,3984,Quelles nouveautés en 2022 pour les revenus fonciers et les investissements locatifs aidés ?,7,Fiscal,
20230327105158006,revue-feuillet-hebdo,3984,Changement significatif de l'activité de l’absorbée : une décision favorable des juges,14,Fiscal,
20220405115320627,revue-feuillet-hebdo,3984,Déclaration 1447-M de CFE pour le 3 mai 2023,16,Fiscal,
20230307115213064,revue-feuillet-hebdo,3984,Taux des comptes d’associés : exercices clos au 31 janvier 2023,83,Fiscal,
20220405115320627,revue-feuillet-hebdo,3984,Déclaration 1447-M de CFE pour le 3 mai 2023,16,Fiscal/Formalités fiscales,Formalités fiscales
20230314112823727,revue-feuillet-hebdo,3984,Quelles nouveautés en 2022 pour les revenus fonciers et les investissements locatifs aidés ?,7,Fiscal/Revenus fonciers,Revenus fonciers
20230403121749508,revue-feuillet-hebdo,3984,Déduction des seuls honoraires d’avocat se rapportant à la cession des actions,3,Fiscal/Plus-values des particuliers,Plus-values des particuliers
20230327161207654,revue-feuillet-hebdo,3984,Crédit d'impôt édition d'œuvres musicales : 2079-EOM et 2079-EOM-R,2,Fiscal/BIC - IS,BIC - IS
20230327105158006,revue-feuillet-hebdo,3984,Changement significatif de l'activité de l’absorbée : une décision favorable des juges,14,Fiscal/BIC - IS,BIC - IS
20230307115213064,revue-feuillet-hebdo,3984,Taux des comptes d’associés : exercices clos au 31 janvier 2023,83,Fiscal/BIC - IS,BIC - IS
20230323101526338,revue-feuillet-hebdo,3984,Fin du crédit de CFE pour les entreprises en ZRD,3,Fiscal/Contribution économique territoriale,Contribution économique territoriale
20220405115320627,revue-feuillet-hebdo,3984,Déclaration 1447-M de CFE pour le 3 mai 2023,16,Fiscal/Contribution économique territoriale,Contribution économique territoriale
20230406141002819,revue-feuillet-hebdo,3985,OEC : Conférence du mardi 18 avril 2023,5,Fiscal,
20230405103135026,revue-feuillet-hebdo,3985,La ZFU et les limites de l'accord tacite,3,Fiscal,
20230403100950863,revue-feuillet-hebdo,3985,Exonération de TVA et revente de véhicules sinistrés,4,Fiscal,
20230405103915627,revue-feuillet-hebdo,3985,Taux de la taxe à la charge des plateformes de transport,4,Fiscal,
20230404161839453,revue-feuillet-hebdo,3985,De nouvelles jurisprudences illustrent le transfert indirect de bénéfices à l'étranger,7,Fiscal,
20230404083620971,revue-feuillet-hebdo,3985,TVA et prestations parahôtelières,12,Fiscal,
20230331094534770,revue-feuillet-hebdo,3985,Quid de la retenue à la source déjà payée à l'étranger qui n'aurait pas dû être opérée ?,14,Fiscal,
20220411124040463,revue-feuillet-hebdo,3985,Présentation du dossier,16,Fiscal,
20220411124040570,revue-feuillet-hebdo,3985,La déclaration 2042-IFI : une annexe de la déclaration d'IR,18,Fiscal,
20220411124040737,revue-feuillet-hebdo,3985,Comment remplir la déclaration 2042-IFI et ses annexes ?,24,Fiscal,
20220411124040813,revue-feuillet-hebdo,3985,Le paiement de l'IFI,58,Fiscal,
20220411124040851,revue-feuillet-hebdo,3985,Évolution du prix des appartements parisiens,60,Fiscal,
20230331094534770,revue-feuillet-hebdo,3985,Quid de la retenue à la source déjà payée à l'étranger qui n'aurait pas dû être opérée ?,14,Fiscal/Revenus de capitaux mobiliers,Revenus de capitaux mobiliers
20230405103135026,revue-feuillet-hebdo,3985,La ZFU et les limites de l'accord tacite,3,Fiscal/Bénéfices non commerciaux,Bénéfices non commerciaux
20230405103135026,revue-feuillet-hebdo,3985,La ZFU et les limites de l'accord tacite,3,Fiscal/BIC - IS,BIC - IS
20230404161839453,revue-feuillet-hebdo,3985,De nouvelles jurisprudences illustrent le transfert indirect de bénéfices à l'étranger,7,Fiscal/BIC - IS,BIC - IS
20230403100950863,revue-feuillet-hebdo,3985,Exonération de TVA et revente de véhicules sinistrés,4,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230404083620971,revue-feuillet-hebdo,3985,TVA et prestations parahôtelières,12,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230405103135026,revue-feuillet-hebdo,3985,La ZFU et les limites de l'accord tacite,3,Fiscal/Contrôle fiscal,Contrôle fiscal
20230405103915627,revue-feuillet-hebdo,3985,Taux de la taxe à la charge des plateformes de transport,4,Fiscal/Mesures fiscales diverses,Mesures fiscales diverses
20220411124040463,revue-feuillet-hebdo,3985,Présentation du dossier,16,Fiscal/IFI-ISF,IFI-ISF
20220411124040570,revue-feuillet-hebdo,3985,La déclaration 2042-IFI : une annexe de la déclaration d'IR,18,Fiscal/IFI-ISF,IFI-ISF
20220411124040737,revue-feuillet-hebdo,3985,Comment remplir la déclaration 2042-IFI et ses annexes ?,24,Fiscal/IFI-ISF,IFI-ISF
20220411124040813,revue-feuillet-hebdo,3985,Le paiement de l'IFI,58,Fiscal/IFI-ISF,IFI-ISF
20220411124040851,revue-feuillet-hebdo,3985,Évolution du prix des appartements parisiens,60,Fiscal/IFI-ISF,IFI-ISF
20230328113823845,revue-feuillet-hebdo,3986,IACF : VARIATIONS AUTOUR DU COÛT D'ACQUISITION DES IMMOBILISATIONS,3,Fiscal,
20230412122727510,revue-feuillet-hebdo,3986,Plateformes de dématérialisation partenaires pour la facturation électronique,2,Fiscal,
20230406171708463,revue-feuillet-hebdo,3986,Prise en compte des revenus du conjoint non résident pour le dispositif Pinel,2,Fiscal,
20230406155418300,revue-feuillet-hebdo,3986,Conditions de déductibilité des charges foncières,4,Fiscal,
20230406113114157,revue-feuillet-hebdo,3986,Taux de TVA applicable aux travaux modificatifs acquéreur,3,Fiscal,
20220215114444319,revue-feuillet-hebdo,3986,Revalorisation des barèmes kilométriques pour 2022,62,Fiscal,
20230411143840299,revue-feuillet-hebdo,3986,Pas de réexamen constitutionnel sans changement de circonstances,67,Fiscal,
20230406171708463,revue-feuillet-hebdo,3986,Prise en compte des revenus du conjoint non résident pour le dispositif Pinel,2,Fiscal/Réduction et crédit d'impôt,Réduction et crédit d'impôt
20220215114444319,revue-feuillet-hebdo,3986,Revalorisation des barèmes kilométriques pour 2022,62,"Fiscal/Salaires, pensions et rentes","Salaires, pensions et rentes"
20230406155418300,revue-feuillet-hebdo,3986,Conditions de déductibilité des charges foncières,4,Fiscal/Revenus fonciers,Revenus fonciers
20220215114444319,revue-feuillet-hebdo,3986,Revalorisation des barèmes kilométriques pour 2022,62,Fiscal/Bénéfices non commerciaux,Bénéfices non commerciaux
20230412122727510,revue-feuillet-hebdo,3986,Plateformes de dématérialisation partenaires pour la facturation électronique,2,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230406113114157,revue-feuillet-hebdo,3986,Taux de TVA applicable aux travaux modificatifs acquéreur,3,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230411143840299,revue-feuillet-hebdo,3986,Pas de réexamen constitutionnel sans changement de circonstances,67,Fiscal/Contentieux,Contentieux
20230412090159894,revue-feuillet-hebdo,3987,Taux de TVA et démembrement de propriété,2,Fiscal,
20230406144835342,revue-feuillet-hebdo,3987,Évaluation du loyer imposable par l'administration fiscale,3,Fiscal,
20230420085132917,revue-feuillet-hebdo,3987,Communauté d'intérêts et absence de gestion désintéressée de l'association,3,Fiscal,
20220419120909141,revue-feuillet-hebdo,3987,Déclaration des revenus 2022,7,Fiscal,
20230412115451955,revue-feuillet-hebdo,3987,La plus-value de cession de titres de SCI à l'épreuve de la prépondérance immobilière,30,Fiscal,
20230411075308946,revue-feuillet-hebdo,3987,Taxe sur les salaires et règles d'assujettissement,33,Fiscal,
20220111114414068,revue-feuillet-hebdo,3987,Imposition des petites entreprises : options à formuler en 2023,35,Fiscal,
20230328114120756,revue-feuillet-hebdo,3987,TVA : taux de change pour mai 2023,75,Fiscal,
20220419120909141,revue-feuillet-hebdo,3987,Déclaration des revenus 2022,7,Fiscal/Formalités fiscales,Formalités fiscales
20230406144835342,revue-feuillet-hebdo,3987,Évaluation du loyer imposable par l'administration fiscale,3,Fiscal/Revenus fonciers,Revenus fonciers
20230412115451955,revue-feuillet-hebdo,3987,La plus-value de cession de titres de SCI à l'épreuve de la prépondérance immobilière,30,Fiscal/BIC - IS,BIC - IS
20220111114414068,revue-feuillet-hebdo,3987,Imposition des petites entreprises : options à formuler en 2023,35,Fiscal/BIC - IS,BIC - IS
20230412090159894,revue-feuillet-hebdo,3987,Taux de TVA et démembrement de propriété,2,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230411075308946,revue-feuillet-hebdo,3987,Taxe sur les salaires et règles d'assujettissement,33,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230328114120756,revue-feuillet-hebdo,3987,TVA : taux de change pour mai 2023,75,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230420085132917,revue-feuillet-hebdo,3987,Communauté d'intérêts et absence de gestion désintéressée de l'association,3,Fiscal/Mesures fiscales diverses,Mesures fiscales diverses
20230419135015411,revue-feuillet-hebdo,3988,Responsabilité de l'avocat en cas d'apport-cession abusif,2,Fiscal,
20230427184802326,revue-feuillet-hebdo,3988,Calcul du ratio de prépondérance immobilière pour la taxe de 3 %,3,Fiscal,
20230421143522073,revue-feuillet-hebdo,3988,Circonstances ne caractérisant pas une adresse fictive,3,Fiscal,
20230404115140265,revue-feuillet-hebdo,3988,Dépêches d'avril 2023,6,Fiscal,
20230417140412052,revue-feuillet-hebdo,3988,Le pacte Dutreil à la lecture des dernières jurisprudences,7,Fiscal,
20230424180311320,revue-feuillet-hebdo,3988,Quelle fiscalité en cas de dénouement par décès d'un PER assurance ?,14,Fiscal,
20230417154834705,revue-feuillet-hebdo,3988,Précisions sur l’imputation des crédits d’impôt étrangers dans le cadre du régime mère-fille,21,Fiscal,
20230412155352355,revue-feuillet-hebdo,3988,Coup de projecteur sur le crédit d'impôt cinéma,24,Fiscal,
20230424120239401,revue-feuillet-hebdo,3988,Taxe pour frais de chambres de métiers et de l'artisanat,26,Fiscal,
20230419135015411,revue-feuillet-hebdo,3988,Responsabilité de l'avocat en cas d'apport-cession abusif,2,Fiscal/Plus-values des particuliers,Plus-values des particuliers
20230417154834705,revue-feuillet-hebdo,3988,Précisions sur l’imputation des crédits d’impôt étrangers dans le cadre du régime mère-fille,21,Fiscal/BIC - IS,BIC - IS
20230412155352355,revue-feuillet-hebdo,3988,Coup de projecteur sur le crédit d'impôt cinéma,24,Fiscal/BIC - IS,BIC - IS
20230424120239401,revue-feuillet-hebdo,3988,Taxe pour frais de chambres de métiers et de l'artisanat,26,Fiscal/Contribution économique territoriale,Contribution économique territoriale
20230427184802326,revue-feuillet-hebdo,3988,Calcul du ratio de prépondérance immobilière pour la taxe de 3 %,3,Fiscal/Taxes diverses,Taxes diverses
20230424120239401,revue-feuillet-hebdo,3988,Taxe pour frais de chambres de métiers et de l'artisanat,26,Fiscal/Taxes diverses,Taxes diverses
20230424180311320,revue-feuillet-hebdo,3988,Quelle fiscalité en cas de dénouement par décès d'un PER assurance ?,14,Fiscal/Donations-Successions,Donations-Successions
20230417140412052,revue-feuillet-hebdo,3988,Le pacte Dutreil à la lecture des dernières jurisprudences,7,Fiscal/Droits d'enregistrement,Droits d'enregistrement
20230419135015411,revue-feuillet-hebdo,3988,Responsabilité de l'avocat en cas d'apport-cession abusif,2,Fiscal/Contrôle fiscal,Contrôle fiscal
20230421143522073,revue-feuillet-hebdo,3988,Circonstances ne caractérisant pas une adresse fictive,3,Fiscal/Contrôle fiscal,Contrôle fiscal
20230421143522073,revue-feuillet-hebdo,3988,Circonstances ne caractérisant pas une adresse fictive,3,Fiscal/Contentieux,Contentieux
20230427171657357,revue-feuillet-hebdo,3989,Généralisation de la facturation électronique,2,Fiscal,
20220301115412391,revue-feuillet-hebdo,3989,Plafonds de loyers raisonnables 2023 pour les locations en meublé,2,Fiscal,
20230505142936765,revue-feuillet-hebdo,3989,L'amende de 15 € pour omission sur les factures devant le Conseil constitutionnel,3,Fiscal,
20230503090532554,revue-feuillet-hebdo,3989,Nouveau seuil de franchise des impôts commerciaux pour les OSBL,3,Fiscal,
20230424123500940,revue-feuillet-hebdo,3989,Plafond majoré d'imputation des déficits fonciers sur le revenu global,6,Fiscal,
20230404114143520,revue-feuillet-hebdo,3989,Taxes sur les bureaux : tour d'horizon des décisions de début d'année,9,Fiscal,
20230504093117378,revue-feuillet-hebdo,3989,Déduction pour épargne de précaution : réévaluation annuelle des plafonds,13,Fiscal,
20230420173942804,revue-feuillet-hebdo,3989,À quelles conditions peut-on déduire la taxe d’aménagement du bénéfice imposable ?,15,Fiscal,
20220510115226626,revue-feuillet-hebdo,3989,Acompte de CFE-IFER du 15 juin 2023,17,Fiscal,
20220510115226690,revue-feuillet-hebdo,3989,Premier acompte de CVAE 2023 à payer pour le 15 juin 2023,25,Fiscal,
20230404115417021,revue-feuillet-hebdo,3989,Taux des comptes d’associés : exercices clos au 28 février 2023,42,Fiscal,
20200121120140532,revue-feuillet-hebdo,3989,Taux réduit de TVA pour les opérations d'accession sociale à la propriété : plafonds 2023,43,Fiscal,
20230427171657357,revue-feuillet-hebdo,3989,Généralisation de la facturation électronique,2,Fiscal/Formalités fiscales,Formalités fiscales
20230424123500940,revue-feuillet-hebdo,3989,Plafond majoré d'imputation des déficits fonciers sur le revenu global,6,Fiscal/Revenus fonciers,Revenus fonciers
20230504093117378,revue-feuillet-hebdo,3989,Déduction pour épargne de précaution : réévaluation annuelle des plafonds,13,Fiscal/Bénéfices agricoles,Bénéfices agricoles
20220301115412391,revue-feuillet-hebdo,3989,Plafonds de loyers raisonnables 2023 pour les locations en meublé,2,Fiscal/BIC - IS,BIC - IS
20230503090532554,revue-feuillet-hebdo,3989,Nouveau seuil de franchise des impôts commerciaux pour les OSBL,3,Fiscal/BIC - IS,BIC - IS
20230420173942804,revue-feuillet-hebdo,3989,À quelles conditions peut-on déduire la taxe d’aménagement du bénéfice imposable ?,15,Fiscal/BIC - IS,BIC - IS
20230404115417021,revue-feuillet-hebdo,3989,Taux des comptes d’associés : exercices clos au 28 février 2023,42,Fiscal/BIC - IS,BIC - IS
20230505142936765,revue-feuillet-hebdo,3989,L'amende de 15 € pour omission sur les factures devant le Conseil constitutionnel,3,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20200121120140532,revue-feuillet-hebdo,3989,Taux réduit de TVA pour les opérations d'accession sociale à la propriété : plafonds 2023,43,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20220510115226626,revue-feuillet-hebdo,3989,Acompte de CFE-IFER du 15 juin 2023,17,Fiscal/Contribution économique territoriale,Contribution économique territoriale
20220510115226690,revue-feuillet-hebdo,3989,Premier acompte de CVAE 2023 à payer pour le 15 juin 2023,25,Fiscal/Contribution économique territoriale,Contribution économique territoriale
20230404114143520,revue-feuillet-hebdo,3989,Taxes sur les bureaux : tour d'horizon des décisions de début d'année,9,Fiscal/Taxes diverses,Taxes diverses
20230510102344973,revue-feuillet-hebdo,3990,Taxes sur les bureaux : un imprimé unique pour les déclarer toutes,2,Fiscal,
20230511143108146,revue-feuillet-hebdo,3990,Taux réduits de TVA applicables aux services à la personne,2,Fiscal,
20230512083704141,revue-feuillet-hebdo,3990,Le crédit d'impôt pour sortie du glyphosate hors encadrement de minimis,3,Fiscal,
20230503150125791,revue-feuillet-hebdo,3990,Le prélèvement illégal d'électricité est soumis à la TVA,3,Fiscal,
20230510092839110,revue-feuillet-hebdo,3990,Crédit d'impôt théâtre : la liste des pièces justificatives est complétée,4,Fiscal,
20230510123930064,revue-feuillet-hebdo,3990,Imposition des rémunérations versées au directeur général adjoint,4,Fiscal,
20230504184239387,revue-feuillet-hebdo,3990,Décret et nouvelles précisions pour la déclaration des propriétaires au 30 juin,6,Fiscal,
20230504121948517,revue-feuillet-hebdo,3990,L'exonération JEI ou la valse des dates,9,Fiscal,
20220517114626508,revue-feuillet-hebdo,3990,TASCOM : déclaration et paiement avant le 15 juin 2023,11,Fiscal,
20220517114626601,revue-feuillet-hebdo,3990,Acompte d’IS et de contributions assimilées à verser au 15 juin 2023,35,Fiscal,
20230504184239387,revue-feuillet-hebdo,3990,Décret et nouvelles précisions pour la déclaration des propriétaires au 30 juin,6,Fiscal/Formalités fiscales,Formalités fiscales
20220517114626601,revue-feuillet-hebdo,3990,Acompte d’IS et de contributions assimilées à verser au 15 juin 2023,35,Fiscal/Formalités fiscales,Formalités fiscales
20230512083704141,revue-feuillet-hebdo,3990,Le crédit d'impôt pour sortie du glyphosate hors encadrement de minimis,3,Fiscal/Bénéfices agricoles,Bénéfices agricoles
20230510092839110,revue-feuillet-hebdo,3990,Crédit d'impôt théâtre : la liste des pièces justificatives est complétée,4,Fiscal/BIC - IS,BIC - IS
20230504121948517,revue-feuillet-hebdo,3990,L'exonération JEI ou la valse des dates,9,Fiscal/BIC - IS,BIC - IS
20230511143108146,revue-feuillet-hebdo,3990,Taux réduits de TVA applicables aux services à la personne,2,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230503150125791,revue-feuillet-hebdo,3990,Le prélèvement illégal d'électricité est soumis à la TVA,3,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230510123930064,revue-feuillet-hebdo,3990,Imposition des rémunérations versées au directeur général adjoint,4,Fiscal/TVA et taxes assimilées,TVA et taxes assimilées
20230504184239387,revue-feuillet-hebdo,3990,Décret et nouvelles précisions pour la déclaration des propriétaires au 30 juin,6,Fiscal/THRS (ex-TH),THRS (ex-TH)
20230510102344973,revue-feuillet-hebdo,3990,Taxes sur les bureaux : un imprimé unique pour les déclarer toutes,2,Fiscal/Taxes diverses,Taxes diverses
